CNTY,COMMON,INTSITE,SP_CODE,ST,YEAR,ab1nd,ab1ndpse,ab1ndse,ab1ndv,ab1ns,angs,c,hrsfs,month,name,s,site
111,"PACIFIC BONITO",307,"8850030201",6,1983,0.0357142857,100,0.0357142857,0.0012755102,1,28,"111",84,9,"Pt. Hueneme East Jetty","307","111 307 Pt. Hueneme East J",
111,"CHUB (PACIFIC) MACKEREL",307,"8850030301",6,1983,0.3928571429,41.635280496,0.1635671734,0.0267542202,11,28,"111",84,9,"Pt. Hueneme East Jetty","307","111 307 Pt. Hueneme East J",
111,"YELLOWTAIL",401,"8835280808",6,1983,0.3333333333,100,0.3333333333,0.1111111111,1,3,"111",16.5,9,"No Name","401","111 401 No Name",
111,"PACIFIC BONITO",401,"8850030201",6,1983,0.6666666667,100,0.6666666667,0.4444444444,2,3,"111",16.5,9,"No Name","401","111 401 No Name",
111,"YELLOWFIN CROAKER",200,"8835441105",6,1984,0.2,100,0.2,0.04,1,5,"111",14.5,9,"Mandalay Beach","200","111 200 Mandalay Beach",
111,"BARRED SURFPERCH",200,"8835600702",6,1984,0.2,100,0.2,0.04,1,5,"111",14.5,9,"Mandalay Beach","200","111 200 Mandalay Beach",
111,"JACKSMELT",201,"8805020601",6,1984,1.6435897436,43.535059401,0.7155377712,0.511994302,21.366666667,13,"111",45.5,9,"Pt. Mugu to Big Sycamore","201","111 201 Pt. Mugu to Big Sy",
111,"WALLEYE SURFPERCH",212,"8835600401",6,1984,0.5,100,0.5,0.25,2,4,"111",16,9,"Bass Rock","212","111 212 Bass Rock",
111,"CALIFORNIA LIZARDFISH",303,"8762020103",6,1984,0.0227272727,69.883624192,0.0158826419,0.0002522583,1,44,"111",154,9,"Ormond Beach Pier","303","111 303 Ormond Beach Pier",
111,"JACKSMELT",303,"8805020601",6,1984,0.1136363636,39.256658942,0.0446098397,0.0019900378,5,44,"111",154,9,"Ormond Beach Pier","303","111 303 Ormond Beach Pier",
111,"JACK MACKEREL",303,"8835280101",6,1984,0.1363636364,48.224282217,0.0657603848,0.0043244282,6,44,"111",154,9,"Ormond Beach Pier","303","111 303 Ormond Beach Pier",
111,"WHITE CROAKER",303,"8835440201",6,1984,0.0227272727,100,0.0227272727,0.0005165289,1,44,"111",154,9,"Ormond Beach Pier","303","111 303 Ormond Beach Pier",
111,"QUEENFISH",303,"8835442501",6,1984,0.0476190476,100,0.0476190476,0.0022675737,2,44,"111",154,9,"Ormond Beach Pier","303","111 303 Ormond Beach Pier",
111,"CHUB (PACIFIC) MACKEREL",303,"8850030301",6,1984,3.4502164502,18.110652829,0.6248567232,0.3904459245,151,44,"111",154,9,"Ormond Beach Pier","303","111 303 Ormond Beach Pier",
111,"GRASS ROCKFISH",305,"8826010154",6,1984,0.1666666667,42.640143271,0.0710669055,0.0050505051,2,12,"111",52,9,"Ventura Marina North & South Jetties","305","111 305 Ventura Marina Nor",
111,"CABEZON",305,"8831023101",6,1984,0.1666666667,42.640143271,0.0710669055,0.0050505051,2,12,"111",52,9,"Ventura Marina North & South Jetties","305","111 305 Ventura Marina Nor",
111,"WHITE CROAKER",305,"8835440201",6,1984,1.8333333333,25.529700151,0.4680445028,0.2190656566,22,12,"111",52,9,"Ventura Marina North & South Jetties","305","111 305 Ventura Marina Nor",
111,"JACKSMELT",307,"8805020601",6,1984,0.0625,68.313005106,0.0426956282,0.0018229167,1,16,"111",41.5,9,"Pt. Hueneme East Jetty","307","111 307 Pt. Hueneme East J",
111,"STRIPED SEAPERCH",307,"8835600301",6,1984,0.125,53.748384989,0.0671854812,0.0045138889,2,16,"111",41.5,9,"Pt. Hueneme East Jetty","307","111 307 Pt. Hueneme East J",
111,"BLACK PERCH",307,"8835600302",6,1984,0.125,53.748384989,0.0671854812,0.0045138889,2,16,"111",41.5,9,"Pt. Hueneme East Jetty","307","111 307 Pt. Hueneme East J",
111,"WHITE SEAPERCH",307,"8835600501",6,1984,0.25,53.748384989,0.1343709625,0.0180555556,4,16,"111",41.5,9,"Pt. Hueneme East Jetty","307","111 307 Pt. Hueneme East J",
111,"CHUB (PACIFIC) MACKEREL",307,"8850030301",6,1984,1.5357142857,30.540039966,0.4690077566,0.2199682758,24,16,"111",41.5,9,"Pt. Hueneme East Jetty","307","111 307 Pt. Hueneme East J",
111,"JACKSMELT",200,"8805020601",6,1985,0.1363636364,73.102088506,0.0996846661,0.0099370327,3,22,"111",93.5,9,"Mandalay Beach","200","111 200 Mandalay Beach",
111,"CALIFORNIA CORBINA",200,"8835440607",6,1985,0.1818181818,69.006555934,0.1254664653,0.0157418339,4,22,"111",93.5,9,"Mandalay Beach","200","111 200 Mandalay Beach",
111,"YELLOWFIN CROAKER",200,"8835441105",6,1985,0.1818181818,69.006555934,0.1254664653,0.0157418339,4,22,"111",93.5,9,"Mandalay Beach","200","111 200 Mandalay Beach",
111,"OPALEYE",200,"8835510201",6,1985,0.0454545455,100,0.0454545455,0.0020661157,1,22,"111",93.5,9,"Mandalay Beach","200","111 200 Mandalay Beach",
111,"WALLEYE SURFPERCH",200,"8835600401",6,1985,0.0909090909,69.006555934,0.0627332327,0.0039354585,2,22,"111",93.5,9,"Mandalay Beach","200","111 200 Mandalay Beach",
111,"BARRED SURFPERCH",200,"8835600702",6,1985,0.7727272727,50.324372115,0.3888701482,0.1512199921,17,22,"111",93.5,9,"Mandalay Beach","200","111 200 Mandalay Beach",
111,"JACKSMELT",214,"8805020601",6,1985,0.064516129,69.522178715,0.0448530185,0.0020117933,2,31,"111",113,9,"Channel Islands Harbor","214","111 214 Channel Islands Ha",
111,"BARRED SANDBASS",214,"8835021604",6,1985,0.0322580645,69.522178715,0.0224265093,0.0005029483,1,31,"111",113,9,"Channel Islands Harbor","214","111 214 Channel Islands Ha",
111,"WHITE CROAKER",214,"8835440201",6,1985,0.2258064516,43.369947901,0.0979321404,0.0095907041,7,31,"111",113,9,"Channel Islands Harbor","214","111 214 Channel Islands Ha",
111,"WALLEYE SURFPERCH",214,"8835600401",6,1985,0.0322580645,69.522178715,0.0224265093,0.0005029483,1,31,"111",113,9,"Channel Islands Harbor","214","111 214 Channel Islands Ha",
111,"JACKSMELT",302,"8805020601",6,1985,0.0714285714,67.936622049,0.0485261586,0.0023547881,1,14,"111",56.5,9,"Ventura Pier","302","111 302 Ventura Pier",
111,"WHITE CROAKER",302,"8835440201",6,1985,0.5,54.47047794,0.2723523897,0.0741758242,7,14,"111",56.5,9,"Ventura Pier","302","111 302 Ventura Pier",
111,"QUEENFISH",302,"8835442501",6,1985,0.1428571429,100,0.1428571429,0.0204081633,2,14,"111",56.5,9,"Ventura Pier","302","111 302 Ventura Pier",
111,"CHUB (PACIFIC) MACKEREL",302,"8850030301",6,1985,1.1428571429,42.707356149,0.4880840703,0.2382260597,16,14,"111",56.5,9,"Ventura Pier","302","111 302 Ventura Pier",
111,"JACKSMELT",303,"8805020601",6,1985,0.0789473684,73.725405631,0.0582042676,0.0033877368,3,38,"111",136.5,9,"Ormond Beach Pier","303","111 303 Ormond Beach Pier",
111,"WHITE CROAKER",303,"8835440201",6,1985,0.1842105263,52.620255989,0.0969320505,0.0093958224,7,38,"111",136.5,9,"Ormond Beach Pier","303","111 303 Ormond Beach Pier",
111,"QUEENFISH",303,"8835442501",6,1985,0.2105263158,61.820631997,0.1301486989,0.0169386838,8,38,"111",136.5,9,"Ormond Beach Pier","303","111 303 Ormond Beach Pier",
111,"BARRED SURFPERCH",303,"8835600702",6,1985,0.0263157895,100,0.0263157895,0.0006925208,1,38,"111",136.5,9,"Ormond Beach Pier","303","111 303 Ormond Beach Pier",
111,"CHUB (PACIFIC) MACKEREL",303,"8850030301",6,1985,0.2631578947,56.08873279,0.1476019284,0.0217863293,10,38,"111",136.5,9,"Ormond Beach Pier","303","111 303 Ormond Beach Pier",
111,"YELLOWFIN CROAKER",200,"8835441105",6,1986,0.04,55.277079839,0.0221108319,0.0004888889,1,25,"111",86,9,"Mandalay Beach","200","111 200 Mandalay Beach",
111,"WALLEYE SURFPERCH",200,"8835600401",6,1986,0.04,55.277079839,0.0221108319,0.0004888889,1,25,"111",86,9,"Mandalay Beach","200","111 200 Mandalay Beach",
111,"BARRED SURFPERCH",200,"8835600702",6,1986,0.72,41.294635409,0.2973213749,0.0884,18,25,"111",86,9,"Mandalay Beach","200","111 200 Mandalay Beach",
111,"JACKSMELT",201,"8805020601",6,1986,0.1071428571,74.53559925,0.0798595706,0.006377551,3,28,"111",88,9,"Pt. Mugu to Big Sycamore","201","111 201 Pt. Mugu to Big Sy",
111,"GRASS ROCKFISH",201,"8826010154",6,1986,0.0357142857,100,0.0357142857,0.0012755102,1,28,"111",88,9,"Pt. Mugu to Big Sycamore","201","111 201 Pt. Mugu to Big Sy",
111,"WHITE CROAKER",201,"8835440201",6,1986,0.1785714286,62.578345957,0.1117470464,0.0124874024,5,28,"111",88,9,"Pt. Mugu to Big Sycamore","201","111 201 Pt. Mugu to Big Sy",
111,"YELLOWFIN CROAKER",201,"8835441105",6,1986,0.3214285714,69.848618073,0.2245134152,0.0504062736,9,28,"111",88,9,"Pt. Mugu to Big Sycamore","201","111 201 Pt. Mugu to Big Sy",
111,"QUEENFISH",201,"8835442501",6,1986,0.1071428571,48.148148148,0.0515873016,0.0026612497,3,28,"111",88,9,"Pt. Mugu to Big Sycamore","201","111 201 Pt. Mugu to Big Sy",
111,"WALLEYE SURFPERCH",201,"8835600401",6,1986,0.7142857143,57.879184514,0.4134227465,0.1709183673,20,28,"111",88,9,"Pt. Mugu to Big Sycamore","201","111 201 Pt. Mugu to Big Sy",
111,"SILVER SURFPERCH",201,"8835600402",6,1986,0.3571428571,55.555555556,0.1984126984,0.0393675989,10,28,"111",88,9,"Pt. Mugu to Big Sycamore","201","111 201 Pt. Mugu to Big Sy",
111,"BARRED SURFPERCH",201,"8835600702",6,1986,0.8214285714,70.787372192,0.5814677002,0.3381046863,23,28,"111",88,9,"Pt. Mugu to Big Sycamore","201","111 201 Pt. Mugu to Big Sy",
111,"CHUB (PACIFIC) MACKEREL",201,"8850030301",6,1986,0.0357142857,100,0.0357142857,0.0012755102,1,28,"111",88,9,"Pt. Mugu to Big Sycamore","201","111 201 Pt. Mugu to Big Sy",
111,"BROWN SMOOTHHOUND",212,"8708020405",6,1986,0.0714285714,100,0.0714285714,0.0051020408,1,14,"111",29.5,9,"Bass Rock","212","111 212 Bass Rock",
111,"YELLOWFIN CROAKER",212,"8835441105",6,1986,0.0714285714,100,0.0714285714,0.0051020408,1,14,"111",29.5,9,"Bass Rock","212","111 212 Bass Rock",
111,"WALLEYE SURFPERCH",212,"8835600401",6,1986,0.5714285714,67.936622049,0.3882092688,0.1507064364,8,14,"111",29.5,9,"Bass Rock","212","111 212 Bass Rock",
111,"BARRED SURFPERCH",212,"8835600702",6,1986,0.1428571429,67.936622049,0.0970523172,0.0094191523,2,14,"111",29.5,9,"Bass Rock","212","111 212 Bass Rock",
111,"TOPSMELT",303,"8805020101",6,1986,0.023255814,69.863813101,0.0162473984,0.000263978,1,43,"111",103,9,"Ormond Beach Pier","303","111 303 Ormond Beach Pier",
111,"JACKSMELT",303,"8805020601",6,1986,0.0930232558,70.710678119,0.065777375,0.0043266631,4,43,"111",103,9,"Ormond Beach Pier","303","111 303 Ormond Beach Pier",
111,"WHITE CROAKER",303,"8835440201",6,1986,0.1860465116,57.282196187,0.1065715278,0.0113574905,8,43,"111",103,9,"Ormond Beach Pier","303","111 303 Ormond Beach Pier",
111,"YELLOWFIN CROAKER",303,"8835441105",6,1986,0.023255814,69.863813101,0.0162473984,0.000263978,1,43,"111",103,9,"Ormond Beach Pier","303","111 303 Ormond Beach Pier",
111,"QUEENFISH",303,"8835442501",6,1986,0.3255813953,43.927949224,0.14302123,0.0204550722,14,43,"111",103,9,"Ormond Beach Pier","303","111 303 Ormond Beach Pier",
111,"SHINER PERCH",303,"8835600201",6,1986,0.1627906977,49.780860888,0.0810386107,0.0065672564,7,43,"111",103,9,"Ormond Beach Pier","303","111 303 Ormond Beach Pier",
111,"WALLEYE SURFPERCH",303,"8835600401",6,1986,0.0930232558,48.181205583,0.0448197261,0.0020088078,4,43,"111",103,9,"Ormond Beach Pier","303","111 303 Ormond Beach Pier",
111,"BARRED SURFPERCH",303,"8835600702",6,1986,0.1395348837,40.716683614,0.0568139771,0.003227828,6,43,"111",103,9,"Ormond Beach Pier","303","111 303 Ormond Beach Pier",
111,"CHUB (PACIFIC) MACKEREL",303,"8850030301",6,1986,1.488372093,27.106753553,0.4034493552,0.1627713822,64,43,"111",103,9,"Ormond Beach Pier","303","111 303 Ormond Beach Pier",
111,"JACKSMELT",1,"8805020601",6,1988,0.15,100,0.15,0.0225,3,20,"111",51,9,"Pt. Hueneme Pier","1","111   1 Pt. Hueneme Pier",
111,"PACIFIC STAGHORN SCULPIN",1,"8831021801",6,1988,0.05,100,0.05,0.0025,1,20,"111",51,9,"Pt. Hueneme Pier","1","111   1 Pt. Hueneme Pier",
111,"QUEENFISH",1,"8835442501",6,1988,0.05,100,0.05,0.0025,1,20,"111",51,9,"Pt. Hueneme Pier","1","111   1 Pt. Hueneme Pier",
111,"SHINER PERCH",1,"8835600201",6,1988,0.05,100,0.05,0.0025,1,20,"111",51,9,"Pt. Hueneme Pier","1","111   1 Pt. Hueneme Pier",
111,"WALLEYE SURFPERCH",1,"8835600401",6,1988,0.05,100,0.05,0.0025,1,20,"111",51,9,"Pt. Hueneme Pier","1","111   1 Pt. Hueneme Pier",
111,"GRASS ROCKFISH",212,"8826010154",6,1988,1.1666666667,100,1.1666666667,1.3611111111,7,6,"111",16.5,9,"Bass Rock","212","111 212 Bass Rock",
111,"KELP BASS",212,"8835021602",6,1988,0.1666666667,100,0.1666666667,0.0277777778,1,6,"111",16.5,9,"Bass Rock","212","111 212 Bass Rock",
111,"YELLOWFIN CROAKER",212,"8835441105",6,1988,0.5,44.72135955,0.2236067977,0.05,3,6,"111",16.5,9,"Bass Rock","212","111 212 Bass Rock",
111,"CABEZON",221,"8831023101",6,1988,1,.,.,0,1,1,"111",4,9,"County Line Beach","221","111 221 County Line Beach",
111,"CALIFORNIA LIZARDFISH",308,"8762020103",6,1988,0.03125,100,0.03125,0.0009765625,1,32,"111",104,9,"Channel Islands Harbor North Jetty","308","111 308 Channel Islands Ha",
111,"JACKSMELT",308,"8805020601",6,1988,0.03125,100,0.03125,0.0009765625,1,32,"111",104,9,"Channel Islands Harbor North Jetty","308","111 308 Channel Islands Ha",
111,"WHITE CROAKER",308,"8835440201",6,1988,0.1875,84.454819208,0.158352786,0.0250756048,6,32,"111",104,9,"Channel Islands Harbor North Jetty","308","111 308 Channel Islands Ha",
111,"OPALEYE",308,"8835510201",6,1988,0.03125,100,0.03125,0.0009765625,1,32,"111",104,9,"Channel Islands Harbor North Jetty","308","111 308 Channel Islands Ha",
111,"JACKSMELT",1,"8805020601",6,1989,0.2941176471,100,0.2941176471,0.0865051903,10,34,"111",78.5,9,"Pt. Hueneme Pier","1","111   1 Pt. Hueneme Pier",
111,"WHITE CROAKER",1,"8835440201",6,1989,0.4411764706,71.360044088,0.3148237239,0.0991139771,15,34,"111",78.5,9,"Pt. Hueneme Pier","1","111   1 Pt. Hueneme Pier",
111,"SURFPERCH FAMILY",1,"8835600000",6,1989,0.4705882353,69.631062382,0.3276755877,0.1073712908,16,34,"111",78.5,9,"Pt. Hueneme Pier","1","111   1 Pt. Hueneme Pier",
111,"CHUB (PACIFIC) MACKEREL",1,"8850030301",6,1989,0.3529411765,77.034689811,0.2718871405,0.0739226172,12,34,"111",78.5,9,"Pt. Hueneme Pier","1","111   1 Pt. Hueneme Pier",
111,"JACKSMELT",1,"8805020601",6,1993,2.6842105263,61.239423506,1.643795052,2.702062173,51,19,"111",43.5,9,"Pt. Hueneme Pier","1","111   1 Pt. Hueneme Pier",
111,"CHUB (PACIFIC) MACKEREL",1,"8850030301",6,1993,0.1578947368,54.433105395,0.0859470085,0.0073868883,3,19,"111",43.5,9,"Pt. Hueneme Pier","1","111   1 Pt. Hueneme Pier",
111,"JACKSMELT",209,"8805020601",6,1993,0.25,100,0.25,0.0625,1,4,"111",15.5,9,"Solimar","209","111 209 Solimar",
111,"BARRED SURFPERCH",209,"8835600702",6,1993,1.25,100,1.25,1.5625,5,4,"111",15.5,9,"Solimar","209","111 209 Solimar",
111,"THORNBACK",212,"8713020201",6,1993,0.1111111111,100,0.1111111111,0.012345679,1,9,"111",32.5,9,"Bass Rock","212","111 212 Bass Rock",
111,"JACKSMELT",308,"8805020601",6,1993,0.08,69.221865524,0.0553774924,0.0030666667,2,25,"111",63,9,"Channel Islands Harbor North Jetty","308","111 308 Channel Islands Ha",
111,"WHITE CROAKER",308,"8835440201",6,1993,0.08,100,0.08,0.0064,2,25,"111",63,9,"Channel Islands Harbor North Jetty","308","111 308 Channel Islands Ha",
111,"OPALEYE",308,"8835510201",6,1993,0.16,69.221865524,0.1107549848,0.0122666667,4,25,"111",63,9,"Channel Islands Harbor North Jetty","308","111 308 Channel Islands Ha",
111,"JACKSMELT",214,"8805020601",6,1994,0.0769230769,100,0.0769230769,0.0059171598,1,13,"111",29.5,9,"Channel Islands Harbor","214","111 214 Channel Islands Ha",
111,"WHITE CROAKER",214,"8835440201",6,1994,0.0769230769,100,0.0769230769,0.0059171598,1,13,"111",29.5,9,"Channel Islands Harbor","214","111 214 Channel Islands Ha",
111,"CHUB (PACIFIC) MACKEREL",214,"8850030301",6,1994,0.0769230769,100,0.0769230769,0.0059171598,1,13,"111",29.5,9,"Channel Islands Harbor","214","111 214 Channel Islands Ha",
111,"CABEZON",22,"8831023101",6,1995,0.0625,100,0.0625,0.00390625,1,16,"111",56,9,"Rincon","22","111  22 Rincon",
111,"CALIFORNIA CORBINA",22,"8835440607",6,1995,0.0625,53.748384989,0.0335927406,0.0011284722,1,16,"111",56,9,"Rincon","22","111  22 Rincon",
111,"YELLOWFIN CROAKER",22,"8835441105",6,1995,0.0625,53.748384989,0.0335927406,0.0011284722,1,16,"111",56,9,"Rincon","22","111  22 Rincon",
111,"SURFPERCH FAMILY",22,"8835600000",6,1995,0.0625,100,0.0625,0.00390625,1,16,"111",56,9,"Rincon","22","111  22 Rincon",
111,"BARRED SURFPERCH",22,"8835600702",6,1995,1.1666666667,47.648800229,0.5559026693,0.3090277778,18.666666667,16,"111",56,9,"Rincon","22","111  22 Rincon",
111,"JACKSMELT",201,"8805020601",6,1995,0.2222222222,66.143782777,0.1469861839,0.0216049383,2,9,"111",17,9,"Pt. Mugu to Big Sycamore","201","111 201 Pt. Mugu to Big Sy",
111,"YELLOWFIN CROAKER",201,"8835441105",6,1995,0.4444444444,100,0.4444444444,0.1975308642,4,9,"111",17,9,"Pt. Mugu to Big Sycamore","201","111 201 Pt. Mugu to Big Sy",
111,"WALLEYE SURFPERCH",201,"8835600401",6,1995,1.1111111111,47.893110152,0.5321456684,0.2831790123,10,9,"111",17,9,"Pt. Mugu to Big Sycamore","201","111 201 Pt. Mugu to Big Sy",
111,"BARRED SURFPERCH",201,"8835600702",6,1995,1.6666666667,39.686269666,0.6614378278,0.4375,15,9,"111",17,9,"Pt. Mugu to Big Sycamore","201","111 201 Pt. Mugu to Big Sy",
111,"OPALEYE",209,"8835510201",6,1995,0.2,100,0.2,0.04,1,5,"111",10.5,9,"Solimar","209","111 209 Solimar",
111,"BLACK PERCH",209,"8835600302",6,1995,0.2,100,0.2,0.04,1,5,"111",10.5,9,"Solimar","209","111 209 Solimar",
111,"PACIFIC STAGHORN SCULPIN",213,"8831021801",6,1995,0.0465116279,70.710678119,0.0328886875,0.0010816658,2,43,"111",105,9,"Ventura Marina Harbor","213","111 213 Ventura Marina Har",
111,"WHITE CROAKER",213,"8835440201",6,1995,0.1860465116,72.117216094,0.1341715648,0.0180020088,8,43,"111",105,9,"Ventura Marina Harbor","213","111 213 Ventura Marina Har",
111,"OPALEYE",213,"8835510201",6,1995,0.023255814,100,0.023255814,0.0005408329,1,43,"111",105,9,"Ventura Marina Harbor","213","111 213 Ventura Marina Har",
111,"SURFPERCH FAMILY",213,"8835600000",6,1995,0.023255814,100,0.023255814,0.0005408329,1,43,"111",105,9,"Ventura Marina Harbor","213","111 213 Ventura Marina Har",
111,"BLACK PERCH",213,"8835600302",6,1995,0.023255814,100,0.023255814,0.0005408329,1,43,"111",105,9,"Ventura Marina Harbor","213","111 213 Ventura Marina Har",
111,"CALIFORNIA HALIBUT",213,"8857030309",6,1995,0.023255814,100,0.023255814,0.0005408329,1,43,"111",105,9,"Ventura Marina Harbor","213","111 213 Ventura Marina Har",
111,"UNIDENTIFIED FISH",214,"1000000000",6,1995,0.0714285714,100,0.0714285714,0.0051020408,2,28,"111",66.5,9,"Channel Islands Harbor","214","111 214 Channel Islands Ha",
111,"YELLOWFIN CROAKER",1,"8835441105",6,1996,0.0740740741,69.337524528,0.0513611293,0.0026379656,2,27,"111",81,9,"Pt. Hueneme Pier","1","111   1 Pt. Hueneme Pier",
111,"BARRED SURFPERCH",1,"8835600702",6,1996,0.1111111111,100,0.1111111111,0.012345679,3,27,"111",81,9,"Pt. Hueneme Pier","1","111   1 Pt. Hueneme Pier",
111,"SURFPERCH FAMILY",22,"8835600000",6,1996,0.9333333333,68.936105119,0.6434036478,0.413968254,14,15,"111",71,9,"Rincon","22","111  22 Rincon",
111,"BARRED SURFPERCH",22,"8835600702",6,1996,0.7333333333,56.798697958,0.416523785,0.1734920635,11,15,"111",71,9,"Rincon","22","111  22 Rincon",
111,"JACKSMELT",201,"8805020601",6,1996,0.25,100,0.25,0.0625,1,4,"111",17,9,"Pt. Mugu to Big Sycamore","201","111 201 Pt. Mugu to Big Sy",
111,"CALIFORNIA CORBINA",201,"8835440607",6,1996,0.25,100,0.25,0.0625,1,4,"111",17,9,"Pt. Mugu to Big Sycamore","201","111 201 Pt. Mugu to Big Sy",
111,"WALLEYE SURFPERCH",201,"8835600401",6,1996,0.25,100,0.25,0.0625,1,4,"111",17,9,"Pt. Mugu to Big Sycamore","201","111 201 Pt. Mugu to Big Sy",
111,"SILVERSIDE FAMILY",209,"8805020000",6,1996,0.1111111111,100,0.1111111111,0.012345679,1,9,"111",28.5,9,"Solimar","209","111 209 Solimar",
111,"BARRED SURFPERCH",209,"8835600702",6,1996,0.1111111111,100,0.1111111111,0.012345679,1,9,"111",28.5,9,"Solimar","209","111 209 Solimar",
111,"BROWN SMOOTHHOUND",213,"8708020405",6,1996,0.0476190476,74.053163118,0.035263411,0.0012435082,3,63,"111",239,9,"Ventura Marina Harbor","213","111 213 Ventura Marina Har",
111,"JACKSMELT",213,"8805020601",6,1996,0.0158730159,100,0.0158730159,0.0002519526,1,63,"111",239,9,"Ventura Marina Harbor","213","111 213 Ventura Marina Har",
111,"SARGO",213,"8835400307",6,1996,0.0158730159,100,0.0158730159,0.0002519526,1,63,"111",239,9,"Ventura Marina Harbor","213","111 213 Ventura Marina Har",
111,"WHITE CROAKER",213,"8835440201",6,1996,0.126984127,88.188535207,0.1119854415,0.0125407391,8,63,"111",239,9,"Ventura Marina Harbor","213","111 213 Ventura Marina Har",
111,"YELLOWFIN CROAKER",213,"8835441105",6,1996,0.0317460317,70.138112597,0.0222660675,0.0004957778,2,63,"111",239,9,"Ventura Marina Harbor","213","111 213 Ventura Marina Har",
111,"BLACK CROAKER",213,"8835442301",6,1996,0.0158730159,100,0.0158730159,0.0002519526,1,63,"111",239,9,"Ventura Marina Harbor","213","111 213 Ventura Marina Har",
111,"OPALEYE",213,"8835510201",6,1996,0.2063492063,92.503927064,0.1908811193,0.0364356017,13,63,"111",239,9,"Ventura Marina Harbor","213","111 213 Ventura Marina Har",
111,"BLACK PERCH",213,"8835600302",6,1996,0.0634920635,60.408555258,0.0383546383,0.0014710783,4,63,"111",239,9,"Ventura Marina Harbor","213","111 213 Ventura Marina Har",
111,"WHITE SEAPERCH",213,"8835600501",6,1996,0.0158730159,100,0.0158730159,0.0002519526,1,63,"111",239,9,"Ventura Marina Harbor","213","111 213 Ventura Marina Har",
